event_type,module,timestamp,features.process_name,features.parent_process,features.pid,features.cpu,features.uptime,features.duration,features.filename,features.hash,features.registry_key,features.ip,features.domain,features.asn,features.country,features.score,label
Consistent Execution Time,severity_score,1753789932.3970664,,,,,,,,,,,,,,6.0,6
Time-Based Execution Window,severity_score,1753789968.5953557,,,,,,,,,,,,,,5.0,5
Time-Based Execution Window,severity_score,1753789972.7340093,,,,,,,,,,,,,,5.0,5
Consistent Execution Time,severity_score,1753789974.8218052,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789978.9776754,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789981.0475368,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789985.1859612,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789987.2421641,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789991.3903325,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789993.4604561,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789997.561731,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753789999.6420333,,,,,,,,,,,,,,6.0,6
Time-Based Execution Window,severity_score,1753790317.5086796,,,,,,,,,,,,,,5.0,5
Time-Based Execution Window,severity_score,1753790322.0046463,,,,,,,,,,,,,,5.0,5
Time-Based Execution Window,severity_score,1753790324.0798092,,,,,,,,,,,,,,5.0,5
Consistent Execution Time,severity_score,1753790324.0964074,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790328.2456856,,,,,,,,,,,,,,6.0,6
Time-Based Execution Window,severity_score,1753790328.2346823,,,,,,,,,,,,,,5.0,5
Consistent Execution Time,severity_score,1753790330.3095648,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790334.440875,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790336.5120366,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790340.5799026,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790342.6517947,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790346.7778163,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790348.840928,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790352.9827573,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790355.0411258,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790359.195595,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790361.2545285,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790365.4048212,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790367.4473674,,,,,,,,,,,,,,6.0,6
Consistent Execution Time,severity_score,1753790371.6190588,,,,,,,,,,,,,,6.0,6
